year,college_code,college_name,college_province,college_city,major_name,subject_requirement,subject_mode,subject_subjects,plan_count,duration,avg_score,seg1_min_score,seg1_min_rank,seg2_min_score,seg2_min_rank,data_quality,seg1_status,seg2_status,source_page
2023,0001,浙江大学,浙江,杭州,人文科学试验班,历史/地理,any_of,"历史,地理",80,4,676,672,4122,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,新闻传播学类,不限,none,,55,4,673,670,4596,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,外国语言文学类,不限,none,,28,4,673,671,4422,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,社会科学试验班( 竺可桢学院人文社科实验班),不限,none,,5,4,695,694,450,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,社会科学试验班( 数字法治卓越班),不限,none,,4,4,692,691,676,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,社会科学试验班( 智能财务荣誉项目班),不限,none,,4,4,696,694,442,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,社会科学试验班( 含数字金融双学士学位项目),不限,none,,174,4,680,676,2901,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,理科试验班类( 含商务大数据分析双学士学位项目),物理,all_of,物理,105,4,685,683,1600,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,理科试验班( 生命、环境、化学与地学),物理,all_of,物理,130,4,675,673,3858,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,工科试验班,物理,all_of,物理,394,4,680,677,2757,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,工科试验班( 建筑与土木),物理,all_of,物理,169,5,671,668,5244,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,工科试验班( 材料、化工与高分子),物理,all_of,物理,166,4,672,669,4999,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,工科试验班( 信息),物理,all_of,物理,247,4,690,686,1184,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,工科试验班( 竺可桢学院图灵班),物理,all_of,物理,5,4,700,699,220,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,工科试验班( 海洋),物理,all_of,物理,119,4,665,663,6937,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,应用生物科学( 农学),物理/化学,any_of,"物理,化学",166,4,666,664,6679,,,OK,OK,NO_ADMISSION,12
2023,0001,浙江大学,浙江,杭州,应用生物科学( 生工食品),物理/化学,any_of,"物理,化学",23,4,670,668,5080,,,OK,OK,NO_ADMISSION,12
2023,0002,中国美术学院,浙江,杭州,艺术学理论类,不限,none,,22,4,636,628,27188,,,OK,OK,NO_ADMISSION,12
2023,0002,中国美术学院,浙江,杭州,艺术设计学,不限,none,,17,4,627,622,32033,,,OK,OK,NO_ADMISSION,12
2023,0002,中国美术学院,浙江,杭州,风景园林,物理/历史/技术,any_of,"物理,历史,技术",17,4,632,628,27342,,,OK,OK,NO_ADMISSION,12
2023,0002,中国美术学院,浙江,杭州,工业设计,物理,all_of,物理,37,4,621,615,37809,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,健行学院实验班( 人文社科),不限,none,,5,4,655,651,12005,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,健行学院实验班( 理工),物理,all_of,物理,15,4,651,650,12727,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,健行学院实验班( 分子化学工程),物理/化学,any_of,"物理,化学",15,4,643,641,17987,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,健行学院实验班( 智能科学),物理,all_of,物理,15,4,650,648,13743,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,化工与制药类( 化学工程类),物理/化学,any_of,"物理,化学",146,4,615,611,41762,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,化学工程与工艺( 卓越工程师),物理/化学,any_of,"物理,化学",25,4,633,628,26994,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,安全工程,物理,all_of,物理,14,4,623,621,32741,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,生物工程类,物理/化学/生物,any_of,"物理,化学,生物",79,4,620,616,36714,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,药学类( “2011 计划” 创新实验区),物理/化学/生物,any_of,"物理,化学,生物",155,4,624,620,33684,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,环境科学与工程类,物理&化学,all_of,"物理,化学",28,4,612,609,43331,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,材料类,物理,all_of,物理,46,4,614,610,42248,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,食品科学与工程类,物理/化学/生物,any_of,"物理,化学,生物",54,4,617,614,39271,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,机械类,物理,all_of,物理,127,4,624,621,32472,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,机械工程( 卓越工程师),物理,all_of,物理,25,4,633,630,25298,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,机器人工程,物理,all_of,物理,52,4,631,629,26078,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,电气类,物理,all_of,物理,81,4,630,627,27668,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,电子信息类,物理,all_of,物理,84,4,633,631,24859,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,计算机类,物理,all_of,物理,195,4,637,634,22453,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,计算机科学与技术( 基础拔尖基地班),物理,all_of,物理,25,4,644,642,17176,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,数据科学与大数据技术,物理,all_of,物理,16,4,636,634,22469,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,土木类,物理,all_of,物理,67,4,617,614,38933,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,数学类,物理,all_of,物理,48,4,629,626,28925,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,物理学类( 物理与光电信息类),物理,all_of,物理,28,4,628,625,29545,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,应用物理学( 基础拔尖基地班),物理,all_of,物理,20,4,631,625,29298,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,工商管理类,不限,none,,132,4,626,622,32338,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,管理科学与工程类,物理,all_of,物理,39,4,622,620,33287,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,金融学,物理/化学/历史,any_of,"物理,化学,历史",66,4,630,626,28922,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,国际经济与贸易,物理/化学/历史,any_of,"物理,化学,历史",32,4,630,626,28785,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,应用心理学,物理/化学/生物,any_of,"物理,化学,生物",29,4,623,621,32955,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,英语,不限,none,,132,4,616,612,41060,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,日语,不限,none,,24,4,612,609,43581,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,汉语言文学,思想政治/历史/地理,any_of,"思想政治,历史,地理",76,4,635,632,23883,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,新闻传播学类,思想政治/历史/地理,any_of,"思想政治,历史,地理",82,4,629,625,29654,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,建筑类,物理/地理,any_of,"物理,地理",87,5,624,620,33320,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,工业设计,物理,all_of,物理,34,4,629,626,28463,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,法学,思想政治/历史,any_of,"思想政治,历史",72,4,639,635,21873,,,OK,OK,NO_ADMISSION,12
2023,0003,浙江工业大学,浙江,杭州,公共管理类,不限,none,,74,4,620,617,36393,,,OK,OK,NO_ADMISSION,13
2023,0003,浙江工业大学,浙江,杭州,软件工程( 中外合作办学),物理,all_of,物理,56,4,621,618,35096,,,OK,OK,NO_ADMISSION,13
2023,0003,浙江工业大学,浙江,杭州,土木工程( 中外合作办学),物理,all_of,物理,20,4,606,602,50123,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,文科试验班类( 中文),不限,none,,27,4,659,657,9435,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,社会科学试验班( 历史),历史,all_of,历史,20,4,653,651,12459,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,理科试验班类( 数学),物理,all_of,物理,27,4,652,649,13200,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,理科试验班类( 物理),物理,all_of,物理,29,4,645,642,17117,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,理科试验班类( 计算机),物理,all_of,物理,30,4,631,626,28748,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,理科试验班( 化学),物理/化学,any_of,"物理,化学",30,4,642,638,20025,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,生物科学( 初阳学院),物理/化学/生物,any_of,"物理,化学,生物",29,4,641,637,20809,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,工商管理类,不限,none,,130,4,604,601,51723,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,经济与贸易类,不限,none,,55,4,603,601,51860,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,法学,不限,none,,88,4,629,626,28875,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,行政管理,不限,none,,20,4,615,607,45279,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,思想政治教育( 师范),思想政治,all_of,思想政治,35,4,647,644,15800,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,小学教育( 师范),不限,none,,52,4,645,643,16867,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,教育技术学( 师范),物理/化学/技术,any_of,"物理,化学,技术",45,4,625,619,34795,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,应用心理学( 师范),物理/生物/思想政治,any_of,"物理,生物,思想政治",44,4,629,625,29188,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,学前教育( 师范),不限,none,,159,4,605,597,55652,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,汉语言文学( 师范),不限,none,,61,4,653,650,12897,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,历史学( 师范),历史,all_of,历史,37,4,647,644,15746,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,日语,不限,none,,10,4,615,603,49664,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,法语,不限,none,,25,4,611,606,46582,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,工业设计,物理,all_of,物理,15,4,602,599,53251,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,数学与应用数学( 师范),物理,all_of,物理,49,4,642,639,18943,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,信息与计算科学,物理,all_of,物理,12,4,622,616,36786,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,计算机类,物理,all_of,物理,103,4,614,611,41720,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,软件工程( 中外合作办学),物理,all_of,物理,18,4,601,597,55415,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,人工智能( 智能精准诊疗),物理,all_of,物理,15,4,623,620,33417,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,物理学( 师范),物理,all_of,物理,74,4,629,622,31591,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,材料科学与工程,物理,all_of,物理,13,4,607,602,50157,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,电子信息类,物理,all_of,物理,92,4,606,604,48539,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,化学( 师范),物理/化学,any_of,"物理,化学",41,4,632,629,26304,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,药学,物理/化学,any_of,"物理,化学",30,4,609,607,45523,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,生物科学类,物理/化学/生物,any_of,"物理,化学,生物",187,4,625,617,36638,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,地理科学( 师范),物理/化学/地理,any_of,"物理,化学,地理",41,4,644,642,17402,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,环境科学与工程,物理/化学/生物,any_of,"物理,化学,生物",35,4,602,600,52518,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,城乡规划,物理/历史/地理,any_of,"物理,历史,地理",30,5,609,605,47355,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,地理信息科学,物理/地理,any_of,"物理,地理",15,4,631,626,28450,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,智能制造工程,物理,all_of,物理,42,4,605,603,49329,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,机器人工程,物理,all_of,物理,27,4,604,602,50674,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,交通运输,物理/化学/技术,any_of,"物理,化学,技术",65,4,598,595,57258,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,汉语国际教育( 师范),不限,none,,53,4,629,626,28934,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,社会工作,不限,none,,18,4,615,603,49752,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,非物质文化遗产保护,不限,none,,10,4,616,612,41251,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,小学教育( 中外合作办学) ( 师范),不限,none,,20,4,618,612,40798,,,OK,OK,NO_ADMISSION,13
2023,0004,浙江师范大学,浙江,金华,外国语言文学类,不限,none,,149,4,626,618,35774,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,地理科学( 师范),物理/地理,any_of,"物理,地理",49,4,634,632,24304,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,临床医学( 拔尖人才创新班),化学&生物,all_of,"化学,生物",20,5,640,637,20333,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,经济学类,不限,none,,248,4,617,613,40074,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,工商管理类,不限,none,,193,4,619,615,37593,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,信息管理与信息系统,物理,all_of,物理,20,4,622,621,32508,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,工商管理( 中加学分互认),不限,none,,27,4,608,604,48824,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,法学类,不限,none,,157,4,638,635,22007,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,行政管理,不限,none,,35,4,621,617,36472,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,应用心理学,不限,none,,56,4,621,618,35140,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,传播学,不限,none,,52,4,627,624,30533,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,英语,不限,none,,150,4,619,614,38898,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,德语,不限,none,,42,4,610,604,48545,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,日语,不限,none,,45,4,610,603,49565,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,建筑学,物理/地理/技术,any_of,"物理,地理,技术",30,5,619,617,35912,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,工业设计,物理,all_of,物理,20,4,618,616,37143,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,微电子科学与工程,物理,all_of,物理,33,4,625,624,30319,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,物理学,物理,all_of,物理,15,4,621,619,34518,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,数学类,物理,all_of,物理,56,4,627,624,30015,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,材料科学与工程,化学,all_of,化学,20,4,614,609,43346,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,化学,化学,all_of,化学,10,4,617,612,40504,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,化学工程与工艺,物理/化学,any_of,"物理,化学",18,4,612,610,42933,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,工程力学,物理,all_of,物理,15,4,631,626,28461,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,智能制造工程,物理,all_of,物理,32,4,626,624,30028,,,OK,OK,NO_ADMISSION,13
2023,0005,宁波大学,浙江,宁波,机械设计制造及其自动化( 国际贸易班),物理,all_of,物理,15,4,617,615,37690,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,电子信息类,物理,all_of,物理,180,4,622,620,33433,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,计算机科学与技术,物理,all_of,物理,75,4,629,627,27664,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,土木工程,物理,all_of,物理,40,4,609,606,46616,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,船舶与海洋工程,物理,all_of,物理,6,4,610,609,43207,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,物流管理,不限,none,,70,4,607,605,47721,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,生物科学类,物理/化学/生物,any_of,"物理,化学,生物",29,4,616,611,41308,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,食品科学与工程,物理/化学/生物,any_of,"物理,化学,生物",25,4,612,611,42150,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,临床医学,化学&生物,all_of,"化学,生物",180,5,626,621,32839,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,预防医学,物理/化学/生物,any_of,"物理,化学,生物",55,5,614,612,40482,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,口腔医学,物理&化学,all_of,"物理,化学",21,5,630,626,28458,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,药学,物理/化学/生物,any_of,"物理,化学,生物",15,4,619,614,38621,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,工程力学( 拔尖人才创新班),物理,all_of,物理,5,4,640,637,20846,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,通信工程( 拔尖人才创新班),物理,all_of,物理,20,4,638,637,20337,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,水产养殖学( 拔尖人才创新班),物理/化学/生物,any_of,"物理,化学,生物",9,4,627,622,31593,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,数学与应用数学( 拔尖人才创新班),物理,all_of,物理,10,4,633,630,25221,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,物理学( 拔尖人才创新班),物理,all_of,物理,17,4,628,625,29064,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,生物技术( 拔尖人才创新班),物理/化学/生物,any_of,"物理,化学,生物",6,4,633,628,26885,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,机械类,物理,all_of,物理,42,4,618,617,36476,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,环境工程,物理/化学/生物,any_of,"物理,化学,生物",20,4,616,613,39989,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,历史学,历史/地理,any_of,"历史,地理",54,4,629,626,28838,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,汉语言文学,不限,none,,23,4,637,635,22190,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,小学教育( 师范),不限,none,,34,4,633,631,24834,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,学前教育( 师范),不限,none,,10,4,617,614,39193,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,思想政治教育( 师范),思想政治,all_of,思想政治,35,4,636,634,22842,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,汉语言文学( 师范),不限,none,,35,4,638,636,21426,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,英语( 师范),不限,none,,28,4,635,633,23683,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,物理学( 师范),物理,all_of,物理,15,4,621,620,34016,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,人文地理与城乡规划( 中外合作办学) ( 中法合作),物理/地理,any_of,"物理,地理",10,4,609,606,46522,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,旅游管理( 中外合作办学) ( 中法合作),不限,none,,12,4,601,595,57549,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,阳明创新班( 人文),不限,none,,10,4,652,651,12439,,,OK,OK,NO_ADMISSION,14
2023,0005,宁波大学,浙江,宁波,阳明创新班( 理工),物理/化学/生物,any_of,"物理,化学,生物",20,4,648,645,15231,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,理工类实验班,物理,all_of,物理,20,4,653,651,12024,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,经管类实验班,不限,none,,10,4,644,644,16312,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,智能科学与技术,物理,all_of,物理,160,4,638,637,20813,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,计算机类,物理,all_of,物理,272,4,644,641,17660,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,电子信息类( 电子信息学院),物理,all_of,物理,243,4,634,631,24573,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,集成电路设计与集成系统,物理,all_of,物理,20,4,638,636,21499,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,数字媒体技术,物理,all_of,物理,72,4,633,631,24580,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,网络工程,物理,all_of,物理,36,4,636,635,21864,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,电子信息类( 通信学院),物理,all_of,物理,176,4,629,627,27690,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,电气工程及其自动化,物理,all_of,物理,36,4,632,629,26411,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,自动化,物理,all_of,物理,94,4,629,626,28247,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,管理科学与工程类,物理,all_of,物理,22,4,623,621,32598,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,统计学,物理/化学/生物,any_of,"物理,化学,生物",50,4,624,622,31735,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,会计学,不限,none,,168,4,628,625,29784,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,审计学,不限,none,,33,4,625,624,30384,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,财务管理,不限,none,,34,4,622,621,32588,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,工商管理类,不限,none,,52,4,615,611,41704,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,金融学,不限,none,,53,4,618,613,39646,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,法学,不限,none,,61,4,625,622,31655,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,英语,不限,none,,62,4,611,607,45369,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,智能制造工程,物理,all_of,物理,105,4,630,628,26938,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,网络空间安全,物理,all_of,物理,89,4,637,635,21697,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,人工智能,物理,all_of,物理,20,4,644,641,17847,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,计算机科学与技术( 中外合作办学),物理,all_of,物理,70,4,626,623,30726,,,OK,OK,NO_ADMISSION,14
2023,0006,杭州电子科技大学,浙江,杭州,自动化( 中外合作办学),物理,all_of,物理,25,4,623,621,32627,,,OK,OK,NO_ADMISSION,14
2023,0007,浙江工商大学,浙江,杭州,哲学,不限,none,,15,4,614,610,42921,,,OK,OK,NO_ADMISSION,14
2023,0007,浙江工商大学,浙江,杭州,经济学类,不限,none,,208,4,609,605,47243,,,OK,OK,NO_ADMISSION,14
2023,0007,浙江工商大学,浙江,杭州,经济统计学,不限,none,,39,4,632,631,25103,,,OK,OK,NO_ADMISSION,14
2023,0007,浙江工商大学,浙江,杭州,金融学类,不限,none,,164,4,617,613,40171,,,OK,OK,NO_ADMISSION,14
2023,0007,浙江工商大学,浙江,杭州,保险学,不限,none,,9,4,606,604,48633,,,OK,OK,NO_ADMISSION,14
2023,0007,浙江工商大学,浙江,杭州,法学类,不限,none,,134,4,644,640,18505,,,OK,OK,NO_ADMISSION,14
2023,0007,浙江工商大学,浙江,杭州,社会工作,不限,none,,13,4,612,608,44287,,,OK,OK,NO_ADMISSION,14
