year,college_code,college_name,college_province,college_city,major_name,subject_requirement,subject_mode,subject_subjects,plan_count,duration,avg_score,seg1_min_score,seg1_min_rank,seg2_min_score,seg2_min_rank,data_quality,seg1_status,seg2_status,source_page
2025,0003,浙江工业大学,浙江,杭州,国际经济与贸易,不限,none,,42,4,630,627,26016,,,OK,OK,NO_ADMISSION,13
2025,0003,浙江工业大学,浙江,杭州,应用心理学,不限,none,,28,4,624,622,30243,,,OK,OK,NO_ADMISSION,13
2025,0003,浙江工业大学,浙江,杭州,英语,不限,none,,113,4,619,616,35526,,,OK,OK,NO_ADMISSION,13
2025,0003,浙江工业大学,浙江,杭州,汉语言文学,不限,none,,82,4,635,632,21694,,,OK,OK,NO_ADMISSION,13
2025,0003,浙江工业大学,浙江,杭州,新闻传播学类,不限,none,,88,4,626,623,28994,,,OK,OK,NO_ADMISSION,13
2025,0003,浙江工业大学,浙江,杭州,建筑学,不限,none,,62,5,614,611,40746,,,OK,OK,NO_ADMISSION,13
2025,0003,浙江工业大学,浙江,杭州,城乡规划,不限,none,,47,4,618,614,37619,,,OK,OK,NO_ADMISSION,13
2025,0003,浙江工业大学,浙江,杭州,工业设计,物理&化学,all_of,"物理,化学",38,4,620,618,33116,,,OK,OK,NO_ADMISSION,13
2025,0003,浙江工业大学,浙江,杭州,法学,不限,none,,87,4,640,638,17984,,,OK,OK,NO_ADMISSION,13
2025,0003,浙江工业大学,浙江,杭州,公共管理类,不限,none,,71,4,621,619,32662,,,OK,OK,NO_ADMISSION,13
2025,0003,浙江工业大学,浙江,杭州,软件工程( 中外合作办学),物理&化学,all_of,"物理,化学",56,4,618,616,34986,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,文科试验班类( 中文),不限,none,,39,4,651,648,12018,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,社会科学试验班( 历史),历史,all_of,历史,30,4,647,645,13901,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,理科试验班类( 数学),物理&化学,all_of,"物理,化学",39,4,637,630,23215,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,理科试验班类( 物理),物理&化学,all_of,"物理,化学",35,4,628,621,30464,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,理科试验班类( 化学),物理&化学,all_of,"物理,化学",35,4,620,615,36001,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,理科试验班类( 生物),物理&化学,all_of,"物理,化学",30,4,598,589,64388,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,理科试验班类( 计算机),物理&化学,all_of,"物理,化学",35,4,615,613,38047,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,理科试验班类( 电子),物理&化学,all_of,"物理,化学",30,4,614,610,41295,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,工商管理类,不限,none,,184,4,606,603,48834,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,经济与贸易类,不限,none,,80,4,603,602,50242,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,法学,不限,none,,105,4,628,625,27433,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,行政管理,不限,none,,35,4,610,609,42772,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,思想政治教育( 师范),思想政治,all_of,思想政治,43,4,639,637,18482,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,小学教育( 师范),不限,none,,35,4,632,629,24174,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,教育技术学( 师范),物理,all_of,物理,30,4,593,588,65654,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,小学教育( 中外合作办学) ( 师范),不限,none,,25,4,604,598,54140,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,应用心理学( 师范),物理,all_of,物理,40,4,591,582,72479,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,学前教育( 师范),不限,none,,51,4,603,600,52020,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,特殊教育( 师范),不限,none,,13,4,613,606,45754,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,汉语言文学( 师范),不限,none,,110,4,643,639,16929,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,历史学( 师范),历史,all_of,历史,71,4,636,634,20621,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,英语( 师范),不限,none,,113,4,627,622,29943,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,翻译( 数智),不限,none,,10,4,613,611,40686,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,日语,不限,none,,10,4,605,604,47894,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,法语,不限,none,,20,4,605,603,49068,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,戏剧影视文学,不限,none,,35,4,601,598,54273,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,工业设计,物理&化学,all_of,"物理,化学",10,4,595,594,59092,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,数学与应用数学( 师范),物理&化学,all_of,"物理,化学",49,4,628,623,28609,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,信息与计算科学,物理&化学,all_of,"物理,化学",30,4,607,605,46206,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,计算机科学与技术( 师范),物理&化学,all_of,"物理,化学",20,4,605,602,49365,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,计算机科学与技术,物理&化学,all_of,"物理,化学",20,4,610,606,45335,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,软件工程,物理&化学,all_of,"物理,化学",50,4,603,601,50592,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,智能科学与技术,物理&化学,all_of,"物理,化学",25,4,603,601,50565,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,软件工程( 中外合作办学),物理&化学,all_of,"物理,化学",18,4,594,592,61126,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,人工智能( 智能精准诊疗),物理&化学,all_of,"物理,化学",40,4,609,607,44610,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,智能医学工程,物理&化学,all_of,"物理,化学",20,4,596,594,58229,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,物理学( 师范),物理&化学,all_of,"物理,化学",100,4,607,601,51096,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,材料科学与工程,物理&化学,all_of,"物理,化学",10,4,596,594,58553,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,光电信息科学与工程,物理&化学,all_of,"物理,化学",35,4,598,597,55046,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,电子信息工程,物理&化学,all_of,"物理,化学",50,4,602,600,51503,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,通信工程,物理&化学,all_of,"物理,化学",20,4,600,599,53205,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,化学( 师范),物理&化学,all_of,"物理,化学",67,4,610,604,47473,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,药学,物理&化学,all_of,"物理,化学",27,4,588,584,70422,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,生物科学( 师范),物理&化学,all_of,"物理,化学",21,4,593,589,64570,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,科学教育( 师范),物理&化学,all_of,"物理,化学",40,4,597,590,63346,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,生物技术( 制药),物理&化学,all_of,"物理,化学",20,4,580,577,78636,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,地理科学( 师范),地理,all_of,地理,65,4,636,633,21338,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,环境科学与工程,物理&化学,all_of,"物理,化学",40,4,585,579,76210,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,城乡规划,地理,all_of,地理,27,5,605,602,50133,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,地理信息科学,地理,all_of,地理,30,4,625,622,29938,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,智能制造工程,物理&化学,all_of,"物理,化学",60,4,596,594,58156,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,机器人工程,物理&化学,all_of,"物理,化学",40,4,597,595,57691,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,交通运输,物理&化学,all_of,"物理,化学",40,4,585,582,72603,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,汉语国际教育( 师范),不限,none,,65,4,620,618,33868,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,社会工作,不限,none,,45,4,604,602,50179,,,OK,OK,NO_ADMISSION,13
2025,0004,浙江师范大学,浙江,金华,非物质文化遗产保护,不限,none,,25,4,615,612,39810,,,OK,OK,NO_ADMISSION,13
2025,0005,宁波大学,浙江,宁波,工程力学( 拔尖人才创新班),物理&化学,all_of,"物理,化学",5,4,635,634,20250,,,OK,OK,NO_ADMISSION,13
2025,0005,宁波大学,浙江,宁波,通信工程( 拔尖人才创新班),物理&化学,all_of,"物理,化学",30,4,632,630,23374,,,OK,OK,NO_ADMISSION,13
2025,0005,宁波大学,浙江,宁波,水产养殖学( 拔尖人才创新班),物理&化学,all_of,"物理,化学",10,4,615,611,40263,,,OK,OK,NO_ADMISSION,13
2025,0005,宁波大学,浙江,宁波,数学与应用数学( 拔尖人才创新班),物理&化学,all_of,"物理,化学",20,4,627,625,27222,,,OK,OK,NO_ADMISSION,13
2025,0005,宁波大学,浙江,宁波,物理学( 拔尖人才创新班),物理&化学,all_of,"物理,化学",15,4,620,618,33042,,,OK,OK,NO_ADMISSION,13
2025,0005,宁波大学,浙江,宁波,生物技术( 拔尖人才创新班),物理&化学,all_of,"物理,化学",8,4,624,620,31752,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,临床医学( 拔尖人才创新班),物理&化学,all_of,"物理,化学",20,5,634,631,22380,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,法学( 涉外法治拔尖人才创新班),不限,none,,30,4,644,640,16356,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,经济学类,不限,none,,256,4,617,614,37334,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,工商管理类,不限,none,,191,4,622,619,32827,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,信息管理与信息系统,物理,all_of,物理,24,4,616,613,37881,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,工商管理( 中加学分互认),不限,none,,27,4,609,606,45600,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,法学,不限,none,,150,4,638,636,18877,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,行政管理,不限,none,,42,4,619,617,34680,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,应用心理学,不限,none,,70,4,618,615,36480,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,小学教育( 师范),不限,none,,45,4,623,621,30805,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,学前教育( 师范),不限,none,,10,4,613,612,38919,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,思想政治教育( 师范),思想政治,all_of,思想政治,51,4,632,630,23737,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,汉语言文学( 师范),不限,none,,47,4,635,632,21747,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,汉语言文学,不限,none,,37,4,635,632,22005,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,传播学,不限,none,,52,4,623,620,31287,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,历史学,不限,none,,73,4,624,621,30561,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,人文地理与城乡规划( 中外合作办学) ( 中法合作),地理,all_of,地理,12,4,607,604,48088,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,旅游管理( 中外合作办学) ( 中法合作),不限,none,,12,4,605,601,50337,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,英语,不限,none,,137,4,617,614,37608,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,德语,不限,none,,26,4,611,609,42752,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,日语,不限,none,,31,4,611,609,42830,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,英语( 师范),不限,none,,28,4,631,628,24999,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,建筑学,不限,none,,30,5,611,608,43096,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,工业设计,物理&化学,all_of,"物理,化学",24,4,613,611,40242,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,微电子科学与工程,物理&化学,all_of,"物理,化学",55,4,619,618,33086,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,物理学,物理&化学,all_of,"物理,化学",25,4,615,613,38566,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,物理学( 师范),物理&化学,all_of,"物理,化学",20,4,608,606,45434,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,数学与应用数学,物理&化学,all_of,"物理,化学",50,4,617,615,35915,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,数学与应用数学( 师范),物理&化学,all_of,"物理,化学",40,4,612,609,41964,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,金融工程,物理,all_of,物理,35,4,608,606,45889,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,材料科学与工程,物理&化学,all_of,"物理,化学",30,4,611,608,42945,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,化学,物理&化学,all_of,"物理,化学",15,4,609,608,43832,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,化学工程与工艺,物理&化学,all_of,"物理,化学",23,4,608,606,45740,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,机械类,物理&化学,all_of,"物理,化学",52,4,616,614,37009,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,工程力学,物理&化学,all_of,"物理,化学",15,4,621,619,32227,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,智能制造工程,物理&化学,all_of,"物理,化学",58,4,618,617,34306,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,机械设计制造及其自动化( 国际贸易班),物理&化学,all_of,"物理,化学",20,4,616,614,37017,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,电子信息类,物理&化学,all_of,"物理,化学",203,4,617,615,35940,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,光电信息科学与工程,物理&化学,all_of,"物理,化学",47,4,616,614,36845,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,计算机科学与技术,物理&化学,all_of,"物理,化学",95,4,621,620,31664,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,土木工程,物理&化学,all_of,"物理,化学",20,4,602,599,52771,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,环境工程,物理&化学,all_of,"物理,化学",15,4,605,604,47886,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,地理科学( 师范),地理,all_of,地理,68,4,629,626,26373,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,船舶与海洋工程,物理&化学,all_of,"物理,化学",8,4,613,607,43971,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,物流管理,不限,none,,60,4,612,609,42817,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,生物科学类,物理&化学,all_of,"物理,化学",20,4,606,603,48343,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,食品科学与工程,物理&化学,all_of,"物理,化学",12,4,609,606,45440,,,OK,OK,NO_ADMISSION,14
2025,0005,宁波大学,浙江,宁波,临床医学,物理&化学,all_of,"物理,化学",195,5,616,610,40934,,,OK,OK,NO_ADMISSION,14
