year,college_code,college_name,college_province,college_city,major_name,subject_requirement,subject_mode,subject_subjects,plan_count,duration,avg_score,seg1_min_score,seg1_min_rank,seg2_min_score,seg2_min_rank,data_quality,seg1_status,seg2_status,source_page
2024,0004,浙江师范大学,浙江,金华,机器人工程,物理&化学,all_of,"物理,化学",42,4,597,593,60677,,,OK,OK,NO_ADMISSION,13
2024,0004,浙江师范大学,浙江,金华,交通运输,物理&化学,all_of,"物理,化学",50,4,587,581,74325,,,OK,OK,NO_ADMISSION,13
2024,0004,浙江师范大学,浙江,金华,汉语国际教育( 师范),不限,none,,60,4,629,626,28467,,,OK,OK,NO_ADMISSION,13
2024,0004,浙江师范大学,浙江,金华,社会工作,不限,none,,30,4,612,609,44369,,,OK,OK,NO_ADMISSION,13
2024,0004,浙江师范大学,浙江,金华,非物质文化遗产保护,不限,none,,15,4,619,617,36715,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,工程力学( 拔尖人才创新班),物理&化学,all_of,"物理,化学",5,4,637,634,22099,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,通信工程( 拔尖人才创新班),物理&化学,all_of,"物理,化学",30,4,634,632,23408,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,水产养殖学( 拔尖人才创新班),物理&化学,all_of,"物理,化学",5,4,616,614,38756,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,数学与应用数学( 拔尖人才创新班),物理&化学,all_of,"物理,化学",10,4,632,629,25929,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,物理学( 拔尖人才创新班),物理&化学,all_of,"物理,化学",12,4,624,620,33864,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,生物技术( 拔尖人才创新班),物理&化学,all_of,"物理,化学",5,4,627,623,30673,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,临床医学( 拔尖人才创新班),物理&化学,all_of,"物理,化学",20,5,641,637,20489,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,经济学类,不限,none,,250,4,620,617,36415,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,工商管理类,不限,none,,194,4,624,621,32526,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,工商管理( 中加学分互认),不限,none,,27,4,612,610,43473,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,信息管理与信息系统,物理,all_of,物理,25,4,619,616,36806,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,法学类,不限,none,,167,4,640,638,19660,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,行政管理,不限,none,,43,4,622,621,33033,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,应用心理学,不限,none,,73,4,624,621,32774,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,小学教育( 师范),不限,none,,55,4,630,628,26759,,,OK,OK,NO_ADMISSION,13
2024,0005,宁波大学,浙江,宁波,学前教育( 师范),不限,none,,20,4,619,616,37037,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,思想政治教育( 师范),思想政治,all_of,思想政治,50,4,636,635,21846,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,汉语言文学( 师范),不限,none,,48,4,640,637,20294,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,汉语言文学,不限,none,,38,4,638,636,20848,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,传播学,不限,none,,52,4,628,625,29063,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,历史学,不限,none,,71,4,630,627,27750,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,人文地理与城乡规划( 中外合作办学) ( 中法合作),地理,all_of,地理,10,4,614,611,41759,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,旅游管理( 中外合作办学) ( 中法合作),不限,none,,10,4,606,604,49162,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,英语,不限,none,,131,4,622,618,35236,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,德语,不限,none,,30,4,613,610,43484,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,日语,不限,none,,34,4,612,609,44147,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,英语( 师范),不限,none,,26,4,635,633,23120,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,建筑学,不限,none,,35,5,617,615,38177,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,工业设计,物理&化学,all_of,"物理,化学",24,4,613,610,42859,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,微电子科学与工程,物理&化学,all_of,"物理,化学",33,4,621,619,34220,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,物理学,物理&化学,all_of,"物理,化学",19,4,615,613,40175,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,物理学( 师范),物理&化学,all_of,"物理,化学",20,4,610,608,45124,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,数学与应用数学,物理&化学,all_of,"物理,化学",37,4,622,619,34317,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,数学与应用数学( 师范),物理&化学,all_of,"物理,化学",45,4,615,610,42796,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,金融工程,物理,all_of,物理,35,4,611,607,46149,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,材料科学与工程,物理&化学,all_of,"物理,化学",25,4,608,605,48153,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,化学,物理&化学,all_of,"物理,化学",12,4,610,607,45771,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,化学工程与工艺,物理&化学,all_of,"物理,化学",22,4,606,603,49934,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,机械类,物理&化学,all_of,"物理,化学",44,4,615,614,38888,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,工程力学,物理&化学,all_of,"物理,化学",15,4,623,621,33016,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,智能制造工程,物理&化学,all_of,"物理,化学",35,4,620,619,34501,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,机械设计制造及其自动化( 国际贸易班),物理&化学,all_of,"物理,化学",13,4,616,614,38913,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,电子信息类,物理&化学,all_of,"物理,化学",198,4,618,616,37468,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,计算机科学与技术,物理&化学,all_of,"物理,化学",88,4,624,622,31742,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,土木工程,物理&化学,all_of,"物理,化学",32,4,599,596,57567,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,环境工程,物理&化学,all_of,"物理,化学",13,4,606,604,49567,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,地理科学( 师范),地理,all_of,地理,66,4,634,632,23985,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,船舶与海洋工程,物理&化学,all_of,"物理,化学",8,4,608,604,48893,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,物流管理,不限,none,,59,4,614,611,42480,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,食品科学与工程,物理&化学,all_of,"物理,化学",12,4,607,603,49799,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,临床医学,物理&化学,all_of,"物理,化学",190,5,623,616,37411,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,预防医学,物理&化学,all_of,"物理,化学",38,5,601,593,60791,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,口腔医学,物理&化学,all_of,"物理,化学",36,5,623,620,33593,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,药学,物理&化学,all_of,"物理,化学",12,4,610,607,45613,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,生物科学类,物理&化学,all_of,"物理,化学",23,4,605,603,50436,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,阳明创新班( 人文),不限,none,,10,4,651,651,12219,,,OK,OK,NO_ADMISSION,14
2024,0005,宁波大学,浙江,宁波,阳明创新班( 理工),物理&化学,all_of,"物理,化学",20,4,645,642,16920,,,OK,OK,NO_ADMISSION,14
2024,0006,杭州电子科技大学,浙江,杭州,理工类实验班,物理&化学,all_of,"物理,化学",20,4,652,650,12736,,,OK,OK,NO_ADMISSION,14
2024,0006,杭州电子科技大学,浙江,杭州,经管类实验班,不限,none,,10,4,648,646,14638,,,OK,OK,NO_ADMISSION,14
2024,0006,杭州电子科技大学,浙江,杭州,智能科学与技术,物理&化学,all_of,"物理,化学",142,4,633,631,24172,,,OK,OK,NO_ADMISSION,14
2024,0006,杭州电子科技大学,浙江,杭州,计算机类,物理&化学,all_of,"物理,化学",295,4,640,636,20599,,,OK,OK,NO_ADMISSION,14
2024,0006,杭州电子科技大学,浙江,杭州,电子信息类( 电子信息学院),物理&化学,all_of,"物理,化学",262,4,630,627,27454,,,OK,OK,NO_ADMISSION,14
2024,0006,杭州电子科技大学,浙江,杭州,集成电路设计与集成系统,物理&化学,all_of,"物理,化学",20,4,638,635,21803,,,OK,OK,NO_ADMISSION,14
2024,0006,杭州电子科技大学,浙江,杭州,数字媒体技术,物理&化学,all_of,"物理,化学",70,4,628,625,28961,,,OK,OK,NO_ADMISSION,14
2024,0006,杭州电子科技大学,浙江,杭州,网络工程,物理&化学,all_of,"物理,化学",38,4,632,630,25285,,,OK,OK,NO_ADMISSION,14
