year,college_code,college_name,major_code,major_name,plan_count,min_score,min_rank
2021,0001,浙江大学(一流大学建设高校),001,人文科学试验班,201,662,3548
2021,0001,浙江大学(一流大学建设高校),002,社会科学试验班,188,667,2356
2021,0001,浙江大学(一流大学建设高校),003,社会科学试验班(竺可桢学院人文社科实验班、智能财务班),3,686,350
2021,0001,浙江大学(一流大学建设高校),004,理科试验班类,108,667,2397
2021,0001,浙江大学(一流大学建设高校),005,理科试验班(生命、环境、化学与地学),114,657,4733
2021,0001,浙江大学(一流大学建设高校),006,工科试验班,533,659,4180
2021,0001,浙江大学(一流大学建设高校),007,工科试验班(信息),243,671,1694
2021,0001,浙江大学(一流大学建设高校),008,工科试验班(材料、化工与高分子),166,654,5661
2021,0001,浙江大学(一流大学建设高校),009,工科试验班(竺可桢学院图灵班),3,686,337
2021,0001,浙江大学(一流大学建设高校),010,医学试验班(竺可桢学院巴德年医学班),26,678,867
2021,0001,浙江大学(一流大学建设高校),011,工科试验班(海洋),108,647,8223
2021,0001,浙江大学(一流大学建设高校),012,应用生物科学(农学),188,649,7583
2021,0001,浙江大学(一流大学建设高校),013,应用生物科学(生工食品),24,654,5923
2021,0002,中国美术学院(一流学科建设高校)(省重点建设高校),013,工业设计,50,610,32889
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),001,健行学院实验班,40,639,
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),002,化工与制药类(化学工程类),165,603,39160
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),003,安全工程,14,610,32698
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),004,生物工程类,64,607,35790
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),005,药学类(“2011计划”创新实验区),160,613,30308
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),006,环境科学与工程类,51,605,36986
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),007,材料类,40,600,41569
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),008,食品科学与工程类,52,604,38123
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),009,机械类,144,606,36742
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),010,机器人工程,65,615,28278
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),011,电气类,66,613,29877
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),012,电子信息类,82,615,28443
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),013,计算机类,238,619,25028
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),014,土木类,62,608,34662
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),015,数学类,43,613,29733
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),016,物理学类(物理与光电信息类),43,612,31238
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),017,工商管理类,118,615,28056
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),018,管理科学与工程类,44,609,33147
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),019,经济与贸易类,112,619,25515
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),020,应用心理学,18,614,28878
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),021,外国语言文学类,166,612,31156
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),022,汉语言文学,69,623,22497
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),023,新闻传播学类,75,621,23829
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),024,建筑类,95,616,27206
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),025,工业设计,39,617,26494
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),026,法学类,91,623,21870
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),027,公共管理类,66,611,31662
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),028,软件工程(中外合作办学),64,601,41326
2021,0003,浙江工业大学(入选“2011计划”高校)(省重点建设高校),029,土木工程(中外合作办学),32,590,52185
2021,0004,浙江师范大学(省重点建设高校),001,文科试验班类(师范),29,647,8156
2021,0004,浙江师范大学(省重点建设高校),002,理科试验班类(自然科学)(师范),57,637,13320
2021,0004,浙江师范大学(省重点建设高校),003,理科试验班类(工程技术),30,613,30400
2021,0004,浙江师范大学(省重点建设高校),004,工商管理类,133,598,43892
2021,0004,浙江师范大学(省重点建设高校),005,经济与贸易类,63,598,44533
2021,0004,浙江师范大学(省重点建设高校),006,法学类,88,615,28615
2021,0004,浙江师范大学(省重点建设高校),007,思想政治教育(师范),36,636,13489
2021,0004,浙江师范大学(省重点建设高校),008,小学教育(师范),9,641,11270
2021,0004,浙江师范大学(省重点建设高校),009,教育技术学(师范),33,620,24180
2021,0004,浙江师范大学(省重点建设高校),010,应用心理学(师范),44,623,22149
2021,0004,浙江师范大学(省重点建设高校),011,学前教育(师范),115,608,34582
2021,0004,浙江师范大学(省重点建设高校),014,汉语言文学(师范),62,641,10868
2021,0004,浙江师范大学(省重点建设高校),015,历史学(师范),26,638,12548
2021,0004,浙江师范大学(省重点建设高校),016,外国语言文学类,157,627,19101
2021,0004,浙江师范大学(省重点建设高校),017,法语,20,616,27661
2021,0004,浙江师范大学(省重点建设高校),024,文化产业管理,15,610,32881
2021,0004,浙江师范大学(省重点建设高校),027,数学类,83,626,19799
2021,0004,浙江师范大学(省重点建设高校),028,计算机类,108,598,44136
2021,0004,浙江师范大学(省重点建设高校),029,软件工程(中外合作办学),31,583,60653
2021,0004,浙江师范大学(省重点建设高校),030,物理学类,109,604,37960
2021,0004,浙江师范大学(省重点建设高校),031,电子信息类,63,594,47762
2021,0004,浙江师范大学(省重点建设高校),032,化学类,104,616,27671
2021,0004,浙江师范大学(省重点建设高校),033,生物科学类,121,625,20947
2021,0004,浙江师范大学(省重点建设高校),034,地理科学(师范),22,635,14152
2021,0004,浙江师范大学(省重点建设高校),035,城乡规划,30,599,42749
2021,0004,浙江师范大学(省重点建设高校),036,环境科学与工程,34,597,44729
2021,0004,浙江师范大学(省重点建设高校),037,机械类,65,586,56861
2021,0004,浙江师范大学(省重点建设高校),038,交通运输,56,592,50548
2021,0004,浙江师范大学(省重点建设高校),039,汉语国际教育(师范),51,624,21310
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),001,阳明创新班(人文),10,641,11168
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),002,工程力学(拔尖人才创新班),5,622,22905
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),003,通信工程(拔尖人才创新班),20,623,22420
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),004,水产养殖学(拔尖人才创新班),5,609,33512
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),005,经济学类,196,606,36606
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),006,工商管理类,190,607,35766
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),007,信息管理与信息系统,15,607,34987
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),008,金融学(全英文班),28,619,25526
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),009,国际经济与贸易(全英文班),28,616,27930
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),010,工商管理(中加学分互认),32,598,44497
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),011,法学类,154,625,20976
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),012,行政管理,33,608,34023
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),013,应用心理学,36,613,30193
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),014,小学教育(师范),22,625,20496
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),015,英语(小学师资)(师范),25,625,20768
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),017,思想政治教育(师范),21,627,19092
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),018,中国语言文学类,45,627,19534
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),019,传播学,45,620,24516
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),020,历史学,45,619,25534
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),021,人文地理与城乡规划(中外合作办学)(中法合作),20,595,47611
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),022,旅游管理(中外合作办学)(中法合作),24,587,55699
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),024,英语,144,616,27460
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),025,德语,42,606,36703
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),026,日语,47,608,34806
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),027,英语(师范),25,629,18263
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),028,建筑学,22,607,35505
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),029,工业设计,21,604,38609
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),033,物理学类,23,602,39701
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),034,数学类,28,617,26328
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),035,数学与应用数学(中外合作办学)(中美合作精算科学与风险管理),15,593,48850
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),036,化学类,35,599,43018
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),037,化学工程与工艺,13,602,39674
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),038,机械类,43,600,41986
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),039,智能制造工程,15,611,31964
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),040,机械设计制造及其自动化(国际贸易班),24,598,44379
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),041,电子信息类,163,604,38371
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),042,计算机科学与技术,56,613,29752
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),043,土木工程,51,597,45323
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),044,环境工程,4,607,34947
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),047,船舶与海洋工程,8,595,46818
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),048,物流管理,75,598,43829
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),049,生物科学类,30,600,41676
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),050,海洋药学,11,600,42456
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),051,食品科学与工程,30,600,41660
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),052,临床医学,175,606,36022
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),053,预防医学,45,607,35254
2021,0005,宁波大学(一流学科建设高校)(省重点建设高校),054,阳明创新班(理工),20,628,18381
2021,0006,杭州电子科技大学(省重点建设高校),001,法学,67,611,32213
2021,0006,杭州电子科技大学(省重点建设高校),002,英语,97,605,37627
2021,0006,杭州电子科技大学(省重点建设高校),003,工商管理类,107,604,38476
2021,0006,杭州电子科技大学(省重点建设高校),004,会计学,148,617,26389
2021,0006,杭州电子科技大学(省重点建设高校),005,财务管理,30,613,30346
2021,0006,杭州电子科技大学(省重点建设高校),006,审计学,30,615,28018
2021,0006,杭州电子科技大学(省重点建设高校),007,经济学类,119,602,39890
2021,0006,杭州电子科技大学(省重点建设高校),008,统计学,58,607,35467
2021,0006,杭州电子科技大学(省重点建设高校),009,智能制造工程,60,619,24939
2021,0006,杭州电子科技大学(省重点建设高校),010,电子信息类(电子信息学院),179,615,28201
2021,0006,杭州电子科技大学(省重点建设高校),011,电子信息类(通信学院),114,613,29862
2021,0006,杭州电子科技大学(省重点建设高校),012,智能科学与技术,80,624,21322
2021,0006,杭州电子科技大学(省重点建设高校),013,自动化,67,612,30997
2021,0006,杭州电子科技大学(省重点建设高校),014,计算机类,178,629,18007
2021,0006,杭州电子科技大学(省重点建设高校),015,数字媒体技术,45,618,25598
2021,0006,杭州电子科技大学(省重点建设高校),016,网络空间安全,55,622,22610
2021,0006,杭州电子科技大学(省重点建设高校),017,环境工程,12,604,38125
2021,0006,杭州电子科技大学(省重点建设高校),018,管理科学与工程类,27,606,35917
2021,0006,杭州电子科技大学(省重点建设高校),019,经管类实验班,20,633,15676
2021,0006,杭州电子科技大学(省重点建设高校),020,理工类实验班,30,636,13652
2021,0006,杭州电子科技大学(省重点建设高校),021,自动化(中外合作办学),30,601,41435
2021,0006,杭州电子科技大学(省重点建设高校),022,计算机科学与技术(中外合作办学),50,611,32146
2021,0007,浙江工商大学(省重点建设高校),001,哲学,11,604,38569
2021,0007,浙江工商大学(省重点建设高校),002,经济学类,195,599,42966
2021,0007,浙江工商大学(省重点建设高校),003,经济统计学,45,620,24773
2021,0007,浙江工商大学(省重点建设高校),004,金融学类,157,609,33842
2021,0007,浙江工商大学(省重点建设高校),005,保险学,11,599,43153
2021,0007,浙江工商大学(省重点建设高校),006,法学类,134,628,18748
2021,0007,浙江工商大学(省重点建设高校),007,社会工作,14,605,36901
2021,0007,浙江工商大学(省重点建设高校),008,汉语言文学,19,619,25243
2021,0007,浙江工商大学(省重点建设高校),009,法语,10,612,31276
2021,0007,浙江工商大学(省重点建设高校),010,阿拉伯语,15,586,57269
2021,0007,浙江工商大学(省重点建设高校),011,日语,47,601,41148
2021,0007,浙江工商大学(省重点建设高校),012,新闻传播学类,50,610,32800
2021,0007,浙江工商大学(省重点建设高校),013,历史学,9,620,24733
2021,0007,浙江工商大学(省重点建设高校),014,数学与应用数学,12,599,42746
2021,0007,浙江工商大学(省重点建设高校),015,应用统计学,29,617,26527
2021,0007,浙江工商大学(省重点建设高校),016,电子信息类,49,597,44989
2021,0007,浙江工商大学(省重点建设高校),017,计算机类,106,601,41359
2021,0007,浙江工商大学(省重点建设高校),018,物联网工程,4,601,41538
2021,0007,浙江工商大学(省重点建设高校),019,给排水科学与工程,2,594,48040
2021,0007,浙江工商大学(省重点建设高校),020,环境科学与工程类,36,590,51997
2021,0007,浙江工商大学(省重点建设高校),021,食品科学与工程类,61,591,51704
2021,0007,浙江工商大学(省重点建设高校),022,城乡规划,29,597,45556
2021,0007,浙江工商大学(省重点建设高校),023,生物工程,29,593,49531
2021,0007,浙江工商大学(省重点建设高校),024,工商管理类,208,601,41315
2021,0007,浙江工商大学(省重点建设高校),025,会计学,190,615,28817
2021,0007,浙江工商大学(省重点建设高校),026,公共管理类,164,592,50086
2021,0007,浙江工商大学(省重点建设高校),027,电子商务类,55,587,55942
2021,0007,浙江工商大学(省重点建设高校),028,旅游管理类,53,591,51864
2021,0007,浙江工商大学(省重点建设高校),033,数据科学与大数据技术,44,599,42737
2021,0007,浙江工商大学(省重点建设高校),034,外国语言文学类,133,601,40875
2021,0007,浙江工商大学(省重点建设高校),035,金融学(培养小微、普惠金融人才),100,594,48401
2021,0007,浙江工商大学(省重点建设高校),036,电子信息工程(中外合作办学),65,579,64298
2021,0007,浙江工商大学(省重点建设高校),037,通信工程(中外合作办学),64,574,69954
2021,0008,浙江理工大学(省重点建设高校),001,启新卓越实验班,30,620,24114
2021,0008,浙江理工大学(省重点建设高校),002,国际经济与贸易(英文授课班),26,594,48754
2021,0008,浙江理工大学(省重点建设高校),003,工商管理(英文授课班),26,590,52274
2021,0008,浙江理工大学(省重点建设高校),004,经济与贸易类,138,593,49053
2021,0008,浙江理工大学(省重点建设高校),005,工商管理类,113,595,47373
2021,0008,浙江理工大学(省重点建设高校),006,信息管理与信息系统,8,599,42633
2021,0008,浙江理工大学(省重点建设高校),007,大数据管理与应用,15,601,40591
2021,0008,浙江理工大学(省重点建设高校),008,电子信息类,27,603,38816
2021,0008,浙江理工大学(省重点建设高校),009,计算机类,141,605,37398
2021,0008,浙江理工大学(省重点建设高校),010,机械类,97,591,51138
2021,0008,浙江理工大学(省重点建设高校),011,电气类,76,592,50506
2021,0008,浙江理工大学(省重点建设高校),012,纺织类,15,592,50830
2021,0008,浙江理工大学(省重点建设高校),013,数学类(按数理类培养),38,598,44441
2021,0008,浙江理工大学(省重点建设高校),014,化学类,47,591,51638
2021,0008,浙江理工大学(省重点建设高校),015,生物科学类,32,593,49220
2021,0008,浙江理工大学(省重点建设高校),016,土木类,30,591,51575
2021,0008,浙江理工大学(省重点建设高校),017,工业设计,10,602,40117
2021,0008,浙江理工大学(省重点建设高校),018,外国语言文学类,88,597,44979
2021,0008,浙江理工大学(省重点建设高校),019,新闻传播学类,57,605,37316
2021,0008,浙江理工大学(省重点建设高校),020,法学类,63,609,33993
2021,0008,浙江理工大学(省重点建设高校),021,应用心理学,22,605,37404
2021,0008,浙江理工大学(省重点建设高校),022,服装设计与工程,31,595,46798
2021,0008,浙江理工大学(省重点建设高校),023,建筑类,71,595,47505
2021,0008,浙江理工大学(省重点建设高校),024,丝绸设计与工程,5,594,48004
2021,0008,浙江理工大学(省重点建设高校),025,行政管理,23,595,47102
2021,0008,浙江理工大学(省重点建设高校),026,新能源材料与器件,6,599,43068
2021,0008,浙江理工大学(省重点建设高校),027,能源与动力工程,6,600,41829
2021,0008,浙江理工大学(省重点建设高校),028,服装设计与工程(中外合作办学),29,578,65644
2021,0008,浙江理工大学(省重点建设高校),029,材料类,57,589,53607
2021,0009,温州医科大学(省重点建设高校),001,眼视光医学(5+3一体化),10,654,5697
2021,0009,温州医科大学(省重点建设高校),002,眼视光医学,30,641,10916
2021,0009,温州医科大学(省重点建设高校),003,眼视光医学(新医科班),9,652,6631
2021,0009,温州医科大学(省重点建设高校),004,生物医学工程(眼视光工程新工科班),6,635,14312
2021,0009,温州医科大学(省重点建设高校),005,临床医学(5+3一体化),47,645,9130
2021,0009,温州医科大学(省重点建设高校),006,临床医学,326,627,19157
2021,0009,温州医科大学(省重点建设高校),007,临床医学(5+3一体化，老年医学方向),5,640,11440
2021,0009,温州医科大学(省重点建设高校),008,临床医学(新医科班),14,644,9778
2021,0009,温州医科大学(省重点建设高校),009,临床医学(5+3一体化，儿科学方向),13,643,10272
2021,0009,温州医科大学(省重点建设高校),010,儿科学,58,621,23636
2021,0009,温州医科大学(省重点建设高校),011,临床医学(5+3一体化，麻醉学方向),5,643,9990
2021,0009,温州医科大学(省重点建设高校),012,麻醉学,57,622,22673
2021,0009,温州医科大学(省重点建设高校),013,临床医学(5+3一体化，精神医学方向),5,640,11426
2021,0009,温州医科大学(省重点建设高校),014,精神医学,49,607,35504
2021,0009,温州医科大学(省重点建设高校),015,临床医学(5+3一体化，放射医学方向),5,640,11433
2021,0009,温州医科大学(省重点建设高校),016,放射医学,29,607,35374
2021,0009,温州医科大学(省重点建设高校),017,口腔医学,29,643,10231
2021,0009,温州医科大学(省重点建设高校),018,中医学,24,621,23314
2021,0009,温州医科大学(省重点建设高校),019,临床医学(中外合作办学),53,615,28114
2021,0009,温州医科大学(省重点建设高校),020,预防医学,58,612,30841
2021,0009,温州医科大学(省重点建设高校),021,医学影像学,94,612,31185
2021,0009,温州医科大学(省重点建设高校),022,临床药学,46,609,33987
2021,0009,温州医科大学(省重点建设高校),023,基础医学,15,606,36532
2021,0009,温州医科大学(省重点建设高校),024,卫生检验与检疫,11,605,37433
2021,0009,温州医科大学(省重点建设高校),025,医学检验技术,90,602,39659
2021,0009,温州医科大学(省重点建设高校),026,应用心理学,40,598,44462
2021,0009,温州医科大学(省重点建设高校),027,药学类,143,592,50697
2021,0009,温州医科大学(省重点建设高校),028,生物技术,14,590,52858
2021,0009,温州医科大学(省重点建设高校),029,康复治疗学,53,588,54426
2021,0009,温州医科大学(省重点建设高校),030,生物医学工程,36,587,55756
2021,0009,温州医科大学(省重点建设高校),031,助产学,41,586,56550
2021,0009,温州医科大学(省重点建设高校),032,信息管理与信息系统,38,578,65714
2021,0009,温州医科大学(省重点建设高校),033,公共管理类,196,574,70889
2021,0009,温州医科大学(省重点建设高校),034,护理学,450,570,75244
2021,0009,温州医科大学(省重点建设高校),501,眼视光技术,60,540,109892
2021,0009,温州医科大学(省重点建设高校),502,护理,90,535,115309
2021,0010,浙江海洋大学(省市共建重点高校),001,海洋科学类(星颉实验班),30,584,58722
2021,0010,浙江海洋大学(省市共建重点高校),002,海洋科学类,85,573,72091
2021,0010,浙江海洋大学(省市共建重点高校),003,生物科学,70,572,72294
2021,0010,浙江海洋大学(省市共建重点高校),004,水产养殖学,24,569,76240
2021,0010,浙江海洋大学(省市共建重点高校),005,海洋渔业科学与技术,50,565,80740
2021,0010,浙江海洋大学(省市共建重点高校),006,海洋资源与环境,45,570,75503
2021,0010,浙江海洋大学(省市共建重点高校),007,食品科学与工程,58,570,74556
2021,0010,浙江海洋大学(省市共建重点高校),008,食品质量与安全,30,573,72029
2021,0010,浙江海洋大学(省市共建重点高校),009,药学,75,573,71281
2021,0010,浙江海洋大学(省市共建重点高校),010,船舶与海洋工程,25,567,78561
2021,0010,浙江海洋大学(省市共建重点高校),011,船舶与海洋工程(中外合作办学),7,562,83653
2021,0010,浙江海洋大学(省市共建重点高校),012,海洋工程与技术,15,567,78354
2021,0010,浙江海洋大学(省市共建重点高校),013,轮机工程(船机修造方向),12,574,70976
2021,0010,浙江海洋大学(省市共建重点高校),014,能源与动力工程,25,572,72161
2021,0010,浙江海洋大学(省市共建重点高校),015,交通管理,25,575,69492
2021,0010,浙江海洋大学(省市共建重点高校),018,电气工程及其自动化,45,571,73350
2021,0010,浙江海洋大学(省市共建重点高校),019,机械设计制造及其自动化,35,569,75737
2021,0010,浙江海洋大学(省市共建重点高校),020,机械电子工程,15,571,73487
2021,0010,浙江海洋大学(省市共建重点高校),021,土木工程,40,568,77712
2021,0010,浙江海洋大学(省市共建重点高校),022,港口航道与海岸工程,35,566,79267
2021,0010,浙江海洋大学(省市共建重点高校),023,油气储运工程,25,566,79797
2021,0010,浙江海洋大学(省市共建重点高校),024,海洋油气工程,10,568,77064
2021,0010,浙江海洋大学(省市共建重点高校),025,化学工程与工艺,25,570,75290
2021,0010,浙江海洋大学(省市共建重点高校),026,环境科学与工程,45,570,74589
2021,0010,浙江海洋大学(省市共建重点高校),027,安全工程,25,564,81533
2021,0010,浙江海洋大学(省市共建重点高校),028,数据科学与大数据技术,45,576,68420
2021,0010,浙江海洋大学(省市共建重点高校),029,机器人工程,20,573,71320
2021,0010,浙江海洋大学(省市共建重点高校),030,计算机科学与技术,50,578,65936
2021,0010,浙江海洋大学(省市共建重点高校),031,电子信息工程,30,574,70414
2021,0010,浙江海洋大学(省市共建重点高校),032,数学与应用数学(师范),50,580,63348
2021,0010,浙江海洋大学(省市共建重点高校),033,物理学(师范),40,575,69070
2021,0010,浙江海洋大学(省市共建重点高校),034,行政管理,70,578,66416
2021,0010,浙江海洋大学(省市共建重点高校),035,经济学,65,580,63043
2021,0010,浙江海洋大学(省市共建重点高校),036,财务管理,75,580,63897
2021,0010,浙江海洋大学(省市共建重点高校),037,旅游管理,15,576,67940
2021,0010,浙江海洋大学(省市共建重点高校),038,物流管理,50,574,69924
2021,0010,浙江海洋大学(省市共建重点高校),039,汉语言文学(师范),104,591,51884
2021,0010,浙江海洋大学(省市共建重点高校),040,汉语言文学(高级文秘方向),30,585,57575
2021,0010,浙江海洋大学(省市共建重点高校),041,历史学(师范),60,592,50144
2021,0010,浙江海洋大学(省市共建重点高校),042,小学教育(师范),84,597,45586
2021,0010,浙江海洋大学(省市共建重点高校),043,英语(师范),80,589,53422
2021,0010,浙江海洋大学(省市共建重点高校),044,英语,45,583,60048
2021,0010,浙江海洋大学(省市共建重点高校),045,商务英语,45,580,64074
2021,0011,浙江农林大学(省重点建设高校),001,农学,45,578,65956
2021,0011,浙江农林大学(省重点建设高校),002,植物保护,20,575,68997
2021,0011,浙江农林大学(省重点建设高校),003,林学,56,577,67428
2021,0011,浙江农林大学(省重点建设高校),004,动物科学,24,570,74619
2021,0011,浙江农林大学(省重点建设高校),005,动物医学,57,576,68744
2021,0011,浙江农林大学(省重点建设高校),006,园艺,65,573,71655
2021,0011,浙江农林大学(省重点建设高校),007,茶学,20,575,69441
2021,0011,浙江农林大学(省重点建设高校),008,新农科求真实验班,25,594,48683
2021,0011,浙江农林大学(省重点建设高校),009,林学(中外合作办学)(中加合作办学项目),10,572,73119
2021,0011,浙江农林大学(省重点建设高校),010,生物技术,15,583,60716
2021,0011,浙江农林大学(省重点建设高校),011,生态学(生态工程技术),37,578,66098
2021,0011,浙江农林大学(省重点建设高校),012,农业资源与环境,25,578,65375
2021,0011,浙江农林大学(省重点建设高校),013,地理信息科学,68,586,57212
2021,0011,浙江农林大学(省重点建设高校),015,测绘工程,14,583,59954
2021,0011,浙江农林大学(省重点建设高校),016,环境科学与工程,35,577,66874
2021,0011,浙江农林大学(省重点建设高校),017,木材科学与工程,46,573,71791
2021,0011,浙江农林大学(省重点建设高校),018,家具设计与工程,64,575,68919
2021,0011,浙江农林大学(省重点建设高校),019,应用化学,27,578,66334
2021,0011,浙江农林大学(省重点建设高校),020,高分子材料与工程,9,580,63611
2021,0011,浙江农林大学(省重点建设高校),021,园林,62,587,55472
2021,0011,浙江农林大学(省重点建设高校),022,风景园林,70,588,54586
2021,0011,浙江农林大学(省重点建设高校),023,城乡规划,40,584,58622
2021,0011,浙江农林大学(省重点建设高校),024,建筑学,44,586,57145
2021,0011,浙江农林大学(省重点建设高校),025,土木工程,29,577,66776
2021,0011,浙江农林大学(省重点建设高校),026,农林经济管理,35,583,60061
2021,0011,浙江农林大学(省重点建设高校),027,会计学,83,589,53496
2021,0011,浙江农林大学(省重点建设高校),028,国际经济与贸易,22,584,58895
2021,0011,浙江农林大学(省重点建设高校),032,工商管理,49,584,59336
2021,0011,浙江农林大学(省重点建设高校),033,电子商务,20,584,59403
2021,0011,浙江农林大学(省重点建设高校),034,金融工程,31,583,60053
2021,0011,浙江农林大学(省重点建设高校),035,法学,91,591,51807
2021,0011,浙江农林大学(省重点建设高校),036,城市管理,11,584,59256
2021,0011,浙江农林大学(省重点建设高校),037,广告学,45,586,56373
2021,0011,浙江农林大学(省重点建设高校),038,汉语言文学,69,592,50846
2021,0011,浙江农林大学(省重点建设高校),039,英语,103,584,59360
2021,0011,浙江农林大学(省重点建设高校),040,工业设计,7,580,63772
2021,0011,浙江农林大学(省重点建设高校),041,应用统计学,43,584,59314
2021,0011,浙江农林大学(省重点建设高校),042,数据科学与大数据技术,29,582,61045
2021,0011,浙江农林大学(省重点建设高校),043,计算机科学与技术,91,584,59039
2021,0011,浙江农林大学(省重点建设高校),044,智能科学与技术,12,581,62370
2021,0011,浙江农林大学(省重点建设高校),045,物联网工程,8,583,59811
2021,0011,浙江农林大学(省重点建设高校),046,机械设计制造及其自动化,18,579,64974
2021,0011,浙江农林大学(省重点建设高校),047,电子信息工程,59,579,64297
2021,0011,浙江农林大学(省重点建设高校),048,食品科学与工程,11,582,60960
2021,0011,浙江农林大学(省重点建设高校),049,食品质量与安全,29,580,63236
2021,0011,浙江农林大学(省重点建设高校),050,中药学,28,583,60153
2021,0011,浙江农林大学(省重点建设高校),051,生物制药,10,585,57803
2021,0011,浙江农林大学(省重点建设高校),052,文化产业管理(茶文化),20,583,60717
2021,0011,浙江农林大学(省重点建设高校),053,新工科求真实验班,25,599,42987
2021,0011,浙江农林大学(省重点建设高校),054,新文科求真实验班,25,601,40749
2021,0011,浙江农林大学(省重点建设高校),055,旅游管理,15,582,61756
2021,0012,浙江中医药大学(省重点建设高校),001,中医学(5+3一体化),99,627,19257
2021,0012,浙江中医药大学(省重点建设高校),002,中医学,95,617,26599
2021,0012,浙江中医药大学(省重点建设高校),003,中医骨伤科学,60,607,35258
2021,0012,浙江中医药大学(省重点建设高校),004,医学影像学,16,595,46836
2021,0012,浙江中医药大学(省重点建设高校),005,医学影像技术,13,579,64689
