year,college_code,college_name,major_code,major_name,plan_count,min_score,min_rank
2024,0003,浙江工业大学,008,化学工程与工艺（卓越工程师）,30,625,29068
2024,0003,浙江工业大学,009,安全工程,16,616,37189
2024,0003,浙江工业大学,010,生物工程类,68,609,43601
2024,0003,浙江工业大学,011,药学类（“2011计划”创新实验区）,158,610,42578
2024,0003,浙江工业大学,012,药学（药学与计算机双学士学位）,25,624,29689
2024,0003,浙江工业大学,013,环境科学与工程类,40,604,48846
2024,0003,浙江工业大学,014,材料类,51,611,41834
2024,0003,浙江工业大学,015,食品科学与工程类,50,606,47472
2024,0003,浙江工业大学,016,机械类,138,618,35754
2024,0003,浙江工业大学,017,机械工程（卓越工程师）,30,629,25756
2024,0003,浙江工业大学,018,机器人工程,55,626,28315
2024,0003,浙江工业大学,019,电气类,99,625,29455
2024,0003,浙江工业大学,020,电子信息类,71,628,26649
2024,0003,浙江工业大学,021,计算机类,198,630,25100
2024,0003,浙江工业大学,022,计算机科学与技术（基础拔尖基地班）,25,643,16371
2024,0003,浙江工业大学,023,数据科学与大数据技术,13,631,24260
2024,0003,浙江工业大学,024,土木类,67,599,54497
2024,0003,浙江工业大学,025,智能建造,17,620,33708
2024,0003,浙江工业大学,026,空间信息与数字技术,25,627,27647
2024,0003,浙江工业大学,027,物理学类（物理与光电信息类）,31,619,34090
2024,0003,浙江工业大学,028,应用物理学（基础拔尖基地班）,20,621,32640
2024,0003,浙江工业大学,029,数学类,33,623,30999
2024,0003,浙江工业大学,030,信息与计算科学（信计与自动化双学士学位）,20,632,23445
2024,0003,浙江工业大学,031,工商管理类,126,626,28623
2024,0003,浙江工业大学,032,管理科学与工程类,42,616,37163
2024,0003,浙江工业大学,033,金融学,68,628,27094
2024,0003,浙江工业大学,034,国际经济与贸易,39,629,26162
2024,0003,浙江工业大学,035,应用心理学,25,624,29917
2024,0003,浙江工业大学,036,英语,112,617,36481
2024,0003,浙江工业大学,037,汉语言文学,76,635,21374
2024,0003,浙江工业大学,038,新闻传播学类,89,626,28230
2024,0003,浙江工业大学,039,建筑类,104,616,37091
2024,0003,浙江工业大学,040,工业设计,35,619,34374
2024,0003,浙江工业大学,041,法学,82,640,18495
2024,0003,浙江工业大学,042,公共管理类,73,622,32159
2024,0003,浙江工业大学,043,软件工程(中外合作办学),56,615,37805
2024,0004,浙江师范大学,001,文科试验班类（中文）,30,654,10891
2024,0004,浙江师范大学,002,理科试验班类（数学）,30,638,19242
2024,0004,浙江师范大学,003,理科试验班类（物理）,30,629,25706
2024,0004,浙江师范大学,004,理科试验班类（化学）,30,623,30906
2024,0004,浙江师范大学,005,理科试验班类（计算机）,30,617,35906
2024,0004,浙江师范大学,006,理科试验班类（生物）,30,582,73899
2024,0004,浙江师范大学,007,社会科学试验班（历史）,20,650,12749
2024,0004,浙江师范大学,008,工商管理类,160,608,44930
2024,0004,浙江师范大学,009,经济与贸易类,65,607,45991
2024,0004,浙江师范大学,010,法学,89,630,25620
2024,0004,浙江师范大学,011,行政管理,28,613,40270
2024,0004,浙江师范大学,012,思想政治教育(师范),25,645,15498
2024,0004,浙江师范大学,013,小学教育(师范),33,638,19907
2024,0004,浙江师范大学,014,教育技术学(师范),40,593,61003
2024,0004,浙江师范大学,015,小学教育(中外合作办学)(师范),25,612,41446
2024,0004,浙江师范大学,016,应用心理学(师范),61,555,105051
2024,0004,浙江师范大学,017,学前教育(师范),57,603,50104
2024,0004,浙江师范大学,020,汉语言文学(师范),70,647,14084
2024,0004,浙江师范大学,021,历史学(师范),50,643,16708
2024,0004,浙江师范大学,022,英语(师范),103,628,27087
2024,0004,浙江师范大学,023,翻译,40,612,41200
2024,0004,浙江师范大学,024,日语,10,608,45076
2024,0004,浙江师范大学,025,法语,20,609,43928
2024,0004,浙江师范大学,030,戏剧影视文学,31,603,50181
2024,0004,浙江师范大学,034,工业设计,13,592,61718
2024,0004,浙江师范大学,035,数学与应用数学(师范),40,630,24940
2024,0004,浙江师范大学,036,信息与计算科学,15,610,43049
2024,0004,浙江师范大学,037,计算机类,103,603,49927
2024,0004,浙江师范大学,038,软件工程(中外合作办学),18,593,61002
2024,0004,浙江师范大学,039,人工智能（智能精准诊疗）,20,612,40679
2024,0004,浙江师范大学,040,智能医学工程,20,596,57791
2024,0004,浙江师范大学,041,物理学(师范),90,605,47911
2024,0004,浙江师范大学,042,材料科学与工程,10,593,60623
2024,0004,浙江师范大学,043,光电信息科学与工程,28,597,56719
2024,0004,浙江师范大学,044,电子信息工程,40,600,53508
2024,0004,浙江师范大学,045,通信工程,16,597,56401
2024,0004,浙江师范大学,046,化学(师范),40,614,38999
2024,0004,浙江师范大学,047,药学,30,586,68686
2024,0004,浙江师范大学,048,生物科学(师范),62,495,174212
2024,0004,浙江师范大学,049,生物技术（制药）,29,551,109620
2024,0004,浙江师范大学,050,科学教育(师范),72,577,78999
2024,0004,浙江师范大学,051,地理科学(师范),49,640,18260
2024,0004,浙江师范大学,052,环境科学与工程,45,578,77784
2024,0004,浙江师范大学,053,城乡规划,30,608,44956
2024,0004,浙江师范大学,054,地理信息科学,23,627,27245
2024,0004,浙江师范大学,055,智能制造工程,65,594,59847
2024,0004,浙江师范大学,056,机器人工程,42,593,60677
2024,0004,浙江师范大学,057,交通运输,50,581,74325
2024,0004,浙江师范大学,058,汉语国际教育(师范),60,626,28467
2024,0004,浙江师范大学,059,社会工作,30,609,44369
2024,0004,浙江师范大学,060,非物质文化遗产保护,15,617,36715
2024,0005,宁波大学,001,工程力学（拔尖人才创新班）,5,634,22099
2024,0005,宁波大学,002,通信工程（拔尖人才创新班）,30,632,23408
2024,0005,宁波大学,003,水产养殖学（拔尖人才创新班）,5,614,38756
2024,0005,宁波大学,004,数学与应用数学（拔尖人才创新班）,10,629,25929
2024,0005,宁波大学,005,物理学（拔尖人才创新班）,12,620,33864
2024,0005,宁波大学,006,生物技术（拔尖人才创新班）,5,623,30673
2024,0005,宁波大学,007,临床医学（拔尖人才创新班）,20,637,20489
2024,0005,宁波大学,008,经济学类,250,617,36415
2024,0005,宁波大学,009,工商管理类,194,621,32526
2024,0005,宁波大学,010,工商管理（中加学分互认）,27,610,43473
2024,0005,宁波大学,011,信息管理与信息系统,25,616,36806
2024,0005,宁波大学,012,法学类,167,638,19660
2024,0005,宁波大学,013,行政管理,43,621,33033
2024,0005,宁波大学,014,应用心理学,66,621,32774
2024,0005,宁波大学,015,小学教育(师范),37,628,26759
2024,0005,宁波大学,016,学前教育(师范),10,616,37037
2024,0005,宁波大学,018,思想政治教育(师范),50,635,21846
2024,0005,宁波大学,019,汉语言文学(师范),48,637,20294
2024,0005,宁波大学,020,汉语言文学,38,636,20848
2024,0005,宁波大学,021,传播学,52,625,29063
2024,0005,宁波大学,022,历史学,70,627,27750
2024,0005,宁波大学,023,人文地理与城乡规划(中外合作办学)（中法合作）,10,611,41759
2024,0005,宁波大学,024,旅游管理(中外合作办学)（中法合作）,10,604,49162
2024,0005,宁波大学,025,英语,129,618,35236
2024,0005,宁波大学,026,德语,25,610,43484
2024,0005,宁波大学,027,日语,29,609,44147
2024,0005,宁波大学,028,英语(师范),26,633,23120
2024,0005,宁波大学,029,建筑学,35,615,38177
2024,0005,宁波大学,030,工业设计,24,610,42859
2024,0005,宁波大学,031,微电子科学与工程,32,619,34220
2024,0005,宁波大学,032,物理学,19,613,40175
2024,0005,宁波大学,033,物理学(师范),20,608,45124
2024,0005,宁波大学,034,数学与应用数学,36,619,34317
2024,0005,宁波大学,035,数学与应用数学(师范),45,610,42796
2024,0005,宁波大学,036,金融工程,35,607,46149
2024,0005,宁波大学,037,数学与应用数学(中外合作办学)（中美合作精算科学与风险管理）,15,605,47626
2024,0005,宁波大学,038,材料科学与工程,25,605,48153
2024,0005,宁波大学,039,化学,12,607,45771
2024,0005,宁波大学,040,化学工程与工艺,22,603,49934
2024,0005,宁波大学,041,机械类,44,614,38888
2024,0005,宁波大学,042,工程力学,15,621,33016
2024,0005,宁波大学,043,智能制造工程,35,619,34501
2024,0005,宁波大学,044,机械设计制造及其自动化（国际贸易班）,13,614,38913
2024,0005,宁波大学,045,电子信息类,198,616,37468
2024,0005,宁波大学,046,计算机科学与技术,88,622,31742
2024,0005,宁波大学,047,土木工程,32,596,57567
2024,0005,宁波大学,048,环境工程,13,604,49567
2024,0005,宁波大学,049,地理科学(师范),65,632,23985
2024,0005,宁波大学,052,船舶与海洋工程,5,604,48893
2024,0005,宁波大学,053,物流管理,59,611,42480
2024,0005,宁波大学,054,食品科学与工程,12,603,49799
2024,0005,宁波大学,055,临床医学,190,616,37411
2024,0005,宁波大学,056,预防医学,38,593,60791
2024,0005,宁波大学,057,口腔医学,35,620,33593
2024,0005,宁波大学,058,药学,12,607,45613
2024,0005,宁波大学,064,生物科学类,23,603,50436
2024,0005,宁波大学,065,阳明创新班(人文),10,651,12219
2024,0005,宁波大学,066,阳明创新班(理工),20,642,16920
2024,0006,杭州电子科技大学,001,理工类实验班,20,650,12736
2024,0006,杭州电子科技大学,002,经管类实验班,10,646,14638
2024,0006,杭州电子科技大学,003,智能科学与技术,140,631,24172
2024,0006,杭州电子科技大学,004,计算机类,295,636,20599
2024,0006,杭州电子科技大学,005,电子信息类（电子信息学院）,262,627,27454
2024,0006,杭州电子科技大学,006,集成电路设计与集成系统,20,635,21803
2024,0006,杭州电子科技大学,007,数字媒体技术,70,625,28961
2024,0006,杭州电子科技大学,008,网络工程,36,630,25285
2024,0006,杭州电子科技大学,009,电子信息类（通信学院）,184,622,31611
2024,0006,杭州电子科技大学,010,电气工程及其自动化,65,625,28947
2024,0006,杭州电子科技大学,011,自动化,93,621,32358
2024,0006,杭州电子科技大学,012,管理科学与工程类,30,619,34353
2024,0006,杭州电子科技大学,013,统计学,50,617,36697
2024,0006,杭州电子科技大学,014,会计学,167,628,26523
2024,0006,杭州电子科技大学,015,审计学,33,627,27770
2024,0006,杭州电子科技大学,016,财务管理,34,626,28767
2024,0006,杭州电子科技大学,017,工商管理类,30,618,35497
2024,0006,杭州电子科技大学,018,金融学,50,620,33392
2024,0006,杭州电子科技大学,019,法学,61,627,27890
2024,0006,杭州电子科技大学,020,智能制造工程,105,621,32333
2024,0006,杭州电子科技大学,021,网络空间安全,88,629,25705
2024,0006,杭州电子科技大学,022,人工智能,80,635,21466
2024,0006,杭州电子科技大学,024,自动化(中外合作办学),30,617,36442
2024,0006,杭州电子科技大学,025,计算机科学与技术(中外合作办学),70,618,35108
2024,0007,浙江工商大学,001,经济学类,155,613,40057
2024,0007,浙江工商大学,002,法学类,176,643,16423
2024,0007,浙江工商大学,003,外国语言文学类,60,607,46503
2024,0007,浙江工商大学,004,新闻传播学类,27,622,31847
2024,0007,浙江工商大学,005,电子信息类,92,604,48963
2024,0007,浙江工商大学,006,计算机类,161,608,45075
2024,0007,浙江工商大学,007,环境科学与工程类,19,589,65339
2024,0007,浙江工商大学,008,食品科学与工程类,35,591,62995
2024,0007,浙江工商大学,009,工商管理类（含市场营销+人工智能双学士学位项目）,210,611,42369
2024,0007,浙江工商大学,010,会计学,225,627,27484
2024,0007,浙江工商大学,011,公共管理类,25,607,45821
2024,0007,浙江工商大学,012,电子商务类,25,607,46102
2024,0007,浙江工商大学,013,哲学,20,615,38615
2024,0007,浙江工商大学,014,经济统计学,52,614,38720
2024,0007,浙江工商大学,015,数字经济,44,595,58557
2024,0007,浙江工商大学,016,金融学,160,615,38492
2024,0007,浙江工商大学,017,金融工程,21,604,49383
2024,0007,浙江工商大学,018,保险学,12,611,42461
2024,0007,浙江工商大学,019,社会工作,15,614,39081
2024,0007,浙江工商大学,020,汉语言文学,29,634,22388
2024,0007,浙江工商大学,021,法语,5,615,38539
2024,0007,浙江工商大学,022,历史学,18,625,29183
2024,0007,浙江工商大学,023,数学与应用数学,24,604,48769
2024,0007,浙江工商大学,024,应用统计学,31,623,30833
2024,0007,浙江工商大学,025,数据科学与大数据技术,59,605,47632
2024,0007,浙江工商大学,026,给排水科学与工程,7,598,55673
2024,0007,浙江工商大学,027,城乡规划,29,610,43278
2024,0007,浙江工商大学,028,生物工程,18,591,63464
2024,0007,浙江工商大学,029,信息管理与信息系统,19,601,52078
2024,0007,浙江工商大学,030,电子信息工程(中外合作办学),39,592,61919
2024,0007,浙江工商大学,031,通信工程(中外合作办学),39,588,66576
2024,0007,浙江工商大学,036,经济学（拔尖人才创新班）,20,630,24912
2024,0007,浙江工商大学,037,经济统计学（拔尖人才创新班）,20,625,29055
2024,0007,浙江工商大学,038,金融学（普惠金融创新班）,85,607,46264
2024,0007,浙江工商大学,039,投资学（资产管理创新班）,30,616,37170
2024,0007,浙江工商大学,040,信息管理与信息系统（大数据管理创新班）,30,601,52670
2024,0007,浙江工商大学,041,工商管理（数字管理拔尖人才创新班）,20,624,30033
2024,0007,浙江工商大学,042,电子商务（跨境电商与商务智能创新班）,30,610,43470
2024,0007,浙江工商大学,043,旅游管理（数字文旅创新班）,30,605,48387
2024,0007,浙江工商大学,044,行政管理（数字治理创新班）,30,614,39264
2024,0008,浙江理工大学,001,启新卓越实验班,20,627,27746
2024,0008,浙江理工大学,002,数学类,54,600,53018
2024,0008,浙江理工大学,003,材料类,10,601,52338
2024,0008,浙江理工大学,004,服装设计与工程,10,598,55697
2024,0008,浙江理工大学,005,机械类,115,602,51353
2024,0008,浙江理工大学,006,电气类,120,607,46431
2024,0008,浙江理工大学,007,建筑类,50,605,47857
2024,0008,浙江理工大学,008,生物科学类,10,600,53761
2024,0008,浙江理工大学,009,化学类,10,601,52219
2024,0008,浙江理工大学,010,经济与贸易类,120,606,47462
2024,0008,浙江理工大学,011,工商管理类,110,608,44932
2024,0008,浙江理工大学,012,工业设计,46,601,52603
2024,0008,浙江理工大学,013,新闻传播学类,126,612,41321
2024,0008,浙江理工大学,014,社会工作,16,607,46171
2024,0008,浙江理工大学,015,行政管理,20,608,45113
2024,0008,浙江理工大学,016,外国语言文学类,60,604,49392
2024,0008,浙江理工大学,017,应用心理学,35,613,40585
2024,0008,浙江理工大学,018,新能源材料与器件,15,607,46088
2024,0008,浙江理工大学,019,能源与动力工程,22,608,44703
2024,0008,浙江理工大学,020,机器人工程,35,607,46404
2024,0008,浙江理工大学,021,计算机类,285,610,42871
2024,0008,浙江理工大学,022,电子信息类,145,609,43804
2024,0008,浙江理工大学,023,测控技术与仪器,15,604,48902
2024,0008,浙江理工大学,024,国际经济与贸易（英文授课班）,10,607,46155
2024,0008,浙江理工大学,025,工商管理（英文授课班）,10,607,46371
2024,0008,浙江理工大学,026,信息管理与信息系统,31,605,47641
2024,0008,浙江理工大学,027,大数据管理与应用,30,608,45299
2024,0008,浙江理工大学,028,法学,100,624,30115
2024,0009,温州医科大学,001,眼视光医学（5+3一体化）,10,669,5021
2024,0009,温州医科大学,002,临床医学（5+3一体化）,41,661,7818
2024,0009,温州医科大学,003,临床医学（5+3一体化，儿科学方向）,14,651,12089
2024,0009,温州医科大学,004,临床医学（5+3一体化，麻醉学方向）,5,659,8571
2024,0009,温州医科大学,005,临床医学（5+3一体化，放射医学方向）,5,654,10546
2024,0009,温州医科大学,006,临床医学（5+3一体化，精神医学方向）,5,652,11398
2024,0009,温州医科大学,007,临床医学（5+3一体化，老年医学方向）,5,656,9632
2024,0009,温州医科大学,008,临床医学（5+3一体化，医学影像学方向）,5,658,8814
2024,0009,温州医科大学,009,眼视光医学（新医科班）,9,658,8924
2024,0009,温州医科大学,010,临床医学（新医科交大医学班）,15,657,9249
2024,0009,温州医科大学,011,临床医学（检验医师培养试验班）,10,648,13843
2024,0009,温州医科大学,012,眼视光医学,26,650,12494
2024,0009,温州医科大学,013,临床医学,276,636,20775
2024,0009,温州医科大学,014,儿科学,53,614,38832
2024,0009,温州医科大学,015,医学影像学,87,618,35182
2024,0009,温州医科大学,016,麻醉学,54,627,27369
2024,0009,温州医科大学,017,精神医学,44,609,44058
2024,0009,温州医科大学,018,基础医学（周健创新班）,17,599,54476
2024,0009,温州医科大学,019,临床医学(中外合作办学),49,622,31743
2024,0009,温州医科大学,020,放射医学,22,614,39222
2024,0009,温州医科大学,021,临床药学,43,600,52988
2024,0009,温州医科大学,022,口腔医学,24,650,12406
2024,0009,温州医科大学,023,预防医学,96,492,
2024,0009,温州医科大学,024,中医学,25,618,35366
2024,0009,温州医科大学,025,医学检验技术,82,587,67614
2024,0009,温州医科大学,026,卫生检验与检疫,35,579,77267
2024,0009,温州医科大学,027,医学影像技术,36,596,57347
2024,0009,温州医科大学,028,康复治疗学,42,573,83629
2024,0009,温州医科大学,029,药学（生物药学创新实验班）,20,609,43546
2024,0009,温州医科大学,030,生物技术,48,565,92788
2024,0009,温州医科大学,031,生物医学工程（眼视光工程新工科班）,11,638,19407
2024,0009,温州医科大学,032,生物医学工程,51,583,72552
2024,0009,温州医科大学,033,听力与言语康复学,23,547,114296
2024,0009,温州医科大学,034,信息管理与信息系统,76,573,83422
2024,0009,温州医科大学,035,运动康复,23,601,52821
2024,0009,温州医科大学,036,应用心理学,37,609,44352
2024,0009,温州医科大学,037,护理学,575,492,
2024,0009,温州医科大学,038,助产学,7,572,85250
2024,0009,温州医科大学,039,药学,114,576,80552
2024,0009,温州医科大学,040,中药学,18,573,83225
2024,0009,温州医科大学,041,生物制药,20,581,74601
2024,0009,温州医科大学,042,公共事业管理,167,589,65743
2024,0009,温州医科大学,043,市场营销,28,590,64534
2024,0009,温州医科大学,044,健康服务与管理,28,596,58097
2024,0009,温州医科大学,501,眼视光技术,60,492,
2024,0010,浙江海洋大学,001,海洋科学（星颉实验班）,30,580,75777
2024,0010,浙江海洋大学,002,海洋科学,56,558,100885
2024,0010,浙江海洋大学,003,智慧海洋技术,18,558,100993
2024,0010,浙江海洋大学,004,生物科学,39,534,129245
2024,0010,浙江海洋大学,005,水产养殖学,12,557,102842
2024,0010,浙江海洋大学,006,海洋资源与环境,27,553,107446
2024,0010,浙江海洋大学,007,海洋渔业科学与技术,14,550,111301
2024,0010,浙江海洋大学,008,水族科学与技术,11,551,109430
2024,0010,浙江海洋大学,009,食品科学与工程,49,553,106954
2024,0010,浙江海洋大学,010,食品质量与安全,29,555,104862
2024,0010,浙江海洋大学,011,药学,30,556,103397
2024,0010,浙江海洋大学,012,护理学,46,591,63306
2024,0010,浙江海洋大学,013,船舶与海洋工程,11,570,86804
2024,0010,浙江海洋大学,014,船舶与海洋工程(中外合作办学),7,553,107562
2024,0010,浙江海洋大学,015,海洋工程与技术,12,562,96885
2024,0010,浙江海洋大学,016,轮机工程（船机修造方向）,6,569,88398
2024,0010,浙江海洋大学,017,能源与动力工程,24,573,84118
2024,0010,浙江海洋大学,018,交通管理,25,594,60247
2024,0010,浙江海洋大学,021,机械设计制造及其自动化,48,573,83413
2024,0010,浙江海洋大学,022,机械电子工程,23,574,82457
2024,0010,浙江海洋大学,023,电气工程及其自动化,62,577,79579
2024,0010,浙江海洋大学,024,土木工程,23,555,104959
2024,0010,浙江海洋大学,025,港口航道与海岸工程,16,560,98509
2024,0010,浙江海洋大学,026,油气储运工程,23,557,102100
2024,0010,浙江海洋大学,027,海洋油气工程,10,557,102483
2024,0010,浙江海洋大学,028,化学工程与工艺,24,557,102556
2024,0010,浙江海洋大学,029,环境科学与工程,30,550,110772
2024,0010,浙江海洋大学,030,安全工程,16,558,101175
2024,0010,浙江海洋大学,031,数据科学与大数据技术,56,575,81546
2024,0010,浙江海洋大学,032,机器人工程,26,574,82279
2024,0010,浙江海洋大学,033,计算机科学与技术,76,579,77050
2024,0010,浙江海洋大学,034,电子信息工程,51,576,80455
2024,0010,浙江海洋大学,035,数学与应用数学(师范),46,568,89848
2024,0010,浙江海洋大学,036,物理学(师范),16,565,93092
2024,0010,浙江海洋大学,037,行政管理,70,593,60883
2024,0010,浙江海洋大学,038,经济学,76,596,57737
2024,0010,浙江海洋大学,039,数字经济,26,574,82748
2024,0010,浙江海洋大学,040,财务管理,81,599,54667
2024,0010,浙江海洋大学,041,旅游管理,25,590,64222
2024,0010,浙江海洋大学,042,物流管理,56,591,63788
2024,0010,浙江海洋大学,043,汉语言文学(师范),133,604,49576
2024,0010,浙江海洋大学,044,汉语言文学（高级文秘方向）,41,602,51541
2024,0010,浙江海洋大学,045,历史学(师范),71,601,52095
2024,0010,浙江海洋大学,046,小学教育(师范),102,602,51866
2024,0010,浙江海洋大学,047,英语(师范),56,599,55010
2024,0010,浙江海洋大学,048,英语,63,593,61510
2024,0010,浙江海洋大学,049,商务英语,62,589,66041
2024,0010,浙江海洋大学,050,俄语,11,587,67865
2024,0011,浙江农林大学,001,新农科求真实验班,25,596,57378
2024,0011,浙江农林大学,002,新工科求真实验班,25,602,50925
2024,0011,浙江农林大学,003,新文科求真实验班,25,618,35632
2024,0011,浙江农林大学,004,农学,21,583,71870
2024,0011,浙江农林大学,005,植物保护,19,567,91035
2024,0011,浙江农林大学,006,林学,63,572,84973
2024,0011,浙江农林大学,007,园艺,44,558,101550
2024,0011,浙江农林大学,008,动物科学,8,574,82348
2024,0011,浙江农林大学,009,动物医学,55,574,82847
2024,0011,浙江农林大学,010,茶学,24,561,98024
2024,0011,浙江农林大学,011,智慧农业,28,574,82644
2024,0011,浙江农林大学,012,生物技术,23,565,93162
2024,0011,浙江农林大学,013,生态学,26,558,101654
2024,0011,浙江农林大学,014,农业资源与环境,26,558,101048
2024,0011,浙江农林大学,015,环境科学与工程,20,571,85932
2024,0011,浙江农林大学,016,地理信息科学,80,603,50058
2024,0011,浙江农林大学,017,测绘工程,24,574,82093
2024,0011,浙江农林大学,018,木材科学与工程,12,571,85851
2024,0011,浙江农林大学,019,家具设计与工程,25,561,97479
2024,0011,浙江农林大学,020,应用化学,39,565,92669
2024,0011,浙江农林大学,021,高分子材料与工程,31,577,78826
2024,0011,浙江农林大学,022,园林,14,601,52537
2024,0011,浙江农林大学,023,风景园林,72,600,53518
2024,0011,浙江农林大学,025,城乡规划,48,599,54824
2024,0011,浙江农林大学,026,建筑学,40,598,55446
2024,0011,浙江农林大学,027,土木工程,24,568,89009
2024,0011,浙江农林大学,028,农林经济管理,37,599,54596
2024,0011,浙江农林大学,029,会计学,83,609,44477
2024,0011,浙江农林大学,030,国际经济与贸易,25,601,52722
2024,0011,浙江农林大学,031,工商管理,55,601,52892
2024,0011,浙江农林大学,032,电子商务,38,598,55723
2024,0011,浙江农林大学,033,金融工程,27,577,79432
2024,0011,浙江农林大学,034,法学,90,613,40436
2024,0011,浙江农林大学,035,城市管理,29,598,55588
2024,0011,浙江农林大学,036,英语,84,596,57685
2024,0011,浙江农林大学,037,广告学,65,599,54940
2024,0011,浙江农林大学,038,汉语言文学,98,609,44162
2024,0011,浙江农林大学,042,工业设计,13,582,73185
2024,0011,浙江农林大学,043,应用统计学,35,586,68800
2024,0011,浙江农林大学,044,数据科学与大数据技术,34,590,63892
2024,0011,浙江农林大学,045,计算机科学与技术,93,592,62355
2024,0011,浙江农林大学,046,智能科学与技术,35,589,65740
2024,0011,浙江农林大学,047,物联网工程,33,588,66407
2024,0011,浙江农林大学,048,机械设计制造及其自动化,49,587,68289
2024,0011,浙江农林大学,049,电子信息工程,71,588,66177
2024,0011,浙江农林大学,050,智能装备与系统,34,583,71859
2024,0011,浙江农林大学,051,食品科学与工程,34,572,84736
2024,0011,浙江农林大学,052,食品质量与安全,25,569,88202
2024,0011,浙江农林大学,053,中药学,33,564,94647
2024,0011,浙江农林大学,054,生物制药,32,574,82577
2024,0011,浙江农林大学,055,设施农业科学与工程,19,567,90350
2024,0011,浙江农林大学,056,文化产业管理（茶文化）,27,598,55851
2024,0011,浙江农林大学,057,林学(中外合作办学)（中加合作办学项目）,9,563,95887
2024,0012,浙江中医药大学,001,中医学（5+3一体化）,76,638,19854
2024,0012,浙江中医药大学,002,中医学（5+3一体化，丹溪传承创新班）,15,653,11002
2024,0012,浙江中医药大学,003,中医学,141,610,42771
2024,0012,浙江中医药大学,004,中医骨伤科学,53,600,53141
2024,0012,浙江中医药大学,005,医学影像学,24,607,45711
2024,0012,浙江中医药大学,006,医学影像技术,17,577,78715
2024,0012,浙江中医药大学,007,中西医临床医学,50,606,46635
2024,0012,浙江中医药大学,008,中西医临床医学（传承创新班）,15,629,26032
2024,0012,浙江中医药大学,009,临床医学,425,597,56669
2024,0012,浙江中医药大学,010,中医学（5+3一体化，针灸推拿学方向）,25,633,22735
2024,0012,浙江中医药大学,011,针灸推拿学,84,588,66114
2024,0012,浙江中医药大学,012,中医康复学,61,579,77021
2024,0012,浙江中医药大学,013,康复治疗学,29,572,84476
2024,0012,浙江中医药大学,014,儿科学,21,592,61882
2024,0012,浙江中医药大学,015,预防医学,124,492,
2024,0012,浙江中医药大学,016,口腔医学,89,626,28235
2024,0012,浙江中医药大学,017,中药学（传承创新班）,15,601,51957
2024,0012,浙江中医药大学,018,中药学,96,565,92753
2024,0012,浙江中医药大学,019,药学,87,561,97338
2024,0012,浙江中医药大学,020,中草药栽培与鉴定,28,550,110791
2024,0012,浙江中医药大学,021,食品卫生与营养学,31,548,112811
2024,0012,浙江中医药大学,022,临床药学,25,589,65722
2024,0012,浙江中医药大学,023,护理学,210,547,114054
2024,0012,浙江中医药大学,024,助产学,34,536,127242
2024,0012,浙江中医药大学,025,听力与言语康复学,50,492,
2024,0012,浙江中医药大学,026,医学检验技术,87,561,97464
